f1,f2,robot_1,robot_2,robot_3,robot_4
9.122150421142578,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
11.081020593643188,2.8377333,"[17, 8, 19, 5, 21]","[24, 2, 6, 9, 15, 20, 27, 0, 23]","[11, 14, 16, 25, 26, 18]","[28, 7, 12, 22, 29, 3, 4, 10, 1, 13]"
11.258565902709961,2.93681,"[16, 27, 19, 8, 17, 20, 2]","[26, 29, 18, 11, 15, 6, 24]","[9, 14, 21, 25, 28]","[23, 7, 12, 22, 3, 4, 10, 0, 1, 5, 13]"
9.168874025344849,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 12, 22, 10]","[1, 0, 29, 3, 4, 5, 13]"
10.81774377822876,2.9518337,"[19, 8, 17, 27]","[7, 16, 24, 11, 15, 20, 14, 9, 6, 2]","[18, 28, 23, 21, 25, 26, 22]","[1, 0, 10, 12, 29, 3, 4, 5, 13]"
11.29774284362793,2.9340315,"[11, 15, 27, 8, 18, 28, 4, 3, 25, 7]","[22, 1, 24, 9, 6, 2]","[19, 17, 20, 23, 21, 12, 26, 29, 10, 0]","[14, 16, 5, 13]"
9.14969003200531,3.1874146,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[28, 23, 7]","[16, 21, 12, 22, 26, 25]","[1, 0, 10, 29, 3, 4, 5, 13]"
9.17560362815857,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 6, 14, 9, 24]","[28, 23, 21, 7, 12, 25, 26, 22, 29, 10, 0, 1]","[3, 4, 5, 13]"
9.184107303619385,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 6, 14, 9, 24]","[28, 23, 21, 7, 12, 22, 26, 25, 10, 0]","[13, 5, 4, 3, 29, 1]"
9.20311450958252,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 6, 14, 9, 24]","[28, 23, 21, 7, 12, 25, 26, 22, 29, 10, 0]","[1, 4, 3, 5, 13]"
9.22044563293457,3.0685425,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 6, 14, 9, 28, 23, 16, 21, 25, 26, 22, 7]","[1, 0, 10, 4, 3, 29, 12]","[13, 5]"
9.228561520576477,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[7, 24, 6, 9, 14, 2]","[28, 23, 21, 25, 10, 0, 1]","[26, 12, 22, 29, 3, 4, 5, 13]"
9.207400798797607,3.2151113,"[16, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9]","[2, 6, 24, 7]","[25, 26, 22, 12, 21, 23, 28]","[1, 0, 10, 29, 3, 4, 5, 13]"
9.24634337425232,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 28, 23, 25, 21, 7]","[0, 26, 12, 22, 29, 10, 1]","[3, 4, 5, 13]"
